Audio_File|Original_Transcription|Synthesized_Transcription|CER|WER|UTMOS_Original|UTMOS_Synthesized|Log_F0_RMSE|MCD|Speaker_Cosine_Similarity
sgs_rnd1_001.wav| De asemenea, contează și dacă imobilul este la stradă sau nu.| De asemenea, contează și dacă imobilul este la stradă sau nu.|0.0|0.0|3.124737024307251|1.2419148683547974|0.5315583134290188|3.569917504917457|0.8050781
sgs_rnd1_002.wav| Până în prezent proiectul avea susținere a ambelor partide care și-au împărțit deja conducerea noilor entități.| Până în prezent, proiectul a avea susținere a ambelor partide, care și-au împărțit deja conducerea noilor entități.|0.01834862385321101|0.0625|2.6557862758636475|1.2362548112869263|0.422246425229504|3.461167765216|0.84373844
sgs_rnd1_003.wav| Băimăreanul urește lipsa de punctualitate și fățărnicia.| Măreanul gurește lipsa de punctualitate și fățărnicia.|0.07272727272727272|0.2857142857142857|2.7422430515289307|1.3169034719467163|0.4362541192289324|3.249824323191068|0.845601
sgs_rnd1_004.wav| În acest cămin au prioritate studenții în an terminal.| În acest camin au prioritate studenții în an terminal.|0.018867924528301886|0.1111111111111111|3.023775100708008|1.3858153820037842|0.40241848236458744|3.339093941050603|0.8348344
sgs_rnd1_005.wav| Dincolo de efectele economice și comerciale, greva ne face să avem și lipsă de încredere în justiție.| din culo de efectele economice și comerciale, greva ne face să avem și lips de încredere în justiție.|0.030303030303030304|0.17647058823529413|2.7247018814086914|1.261128306388855|0.3267438601439939|3.29653215253124|0.83922756
sgs_rnd1_006.wav| Dacă vecinii nu reclamă, noi nu putem depista spargerile de pereți ilegale din apartamente.| Dacă vecinii nu reclamă, noi nu putem depista spargerile de pereți illegale din apartamente.|0.011235955056179775|0.07142857142857142|2.816094398498535|1.2380716800689697|0.4665300707016096|3.133970066446723|0.8654267
sgs_rnd1_007.wav| Amploarea nu va fi aceeași, dar organizatorii se vor strădui să aducă produse autentic germane la polele tâmpei.| Amploarea nu va fi aceeași, dar organizatorii se vor strădui să aducă produse autentic germane la polele tâmpei.|0.0|0.0|3.186119794845581|1.2845733165740967|0.3921950013962755|3.2169855991471263|0.7908574
sgs_rnd1_008.wav|""" Vreau să continu în acest domeniu până la sfârșitul vieții"""", spune cu o mină foarte serioasă micuță."""|""" Vreau să continu în acest domeniu până la sfârșitul vieții"""", spune cu o mină foarte serioasă micuță."""|0.0|0.0|2.652235269546509|1.3402864933013916|0.43714593007066455|3.195710478912146|0.8941453
sgs_rnd1_009.wav| Căzăturile sunt la ordine a zilei, am picioarele negre, sunt ca un dalmațian.| Căzăturile sunt la ordine zilei, am picioarele negre, sunt ca un darmațian.|0.04054054054054054|0.15384615384615385|3.1048107147216797|1.256312370300293|0.514409180821586|3.299537358203954|0.8194874
sgs_rnd1_010.wav| pe de altă parte, conform rezultatelor obținute.| de altă parte conform rezultatelor obținute.|0.06521739130434782|0.14285714285714285|2.704483985900879|1.3318523168563843|0.5135999778381406|3.066731819465827|0.86602056
sgs_rnd1_011.wav| nu este însă la fel de clar cu cât ar crește consumul și dependența de droguri.| Noi suntem însă la fel de clar cu cât ar crește consumul și dependența de droguri.|0.07692307692307693|0.125|2.508647918701172|1.316672682762146|0.43719647675204126|3.3784282990001406|0.8643379
sgs_rnd1_012.wav| Departajarea se face pe probe de 50 de metri care trebuiesc parcurse in 10 secunde.| Departajarea se face pe probe de 50 de metri care trebuiesc parcurse în 10 secunde.|0.012195121951219513|0.06666666666666667|2.8845205307006836|1.2971997261047363|0.3653152180425101|3.260496092601181|0.83358115
sgs_rnd1_013.wav| o păstrez ca amintirele loc de cinste amintește informaticianul.| o păstrez ca amintire la loc de 500 își amintește informaticianul.|0.14285714285714285|0.4444444444444444|3.0201516151428223|1.2436776161193848|0.3951836021264384|3.401445053153885|0.8685259
sgs_rnd1_014.wav| Sabau spune că stilul de joc al lâncielor este același ca și pe vremea când juca ele în Olanda.| Sabau spune că stilul de joc al lâncielor este același ca și pe vremea când zuc a ele în Orlanda.|0.031914893617021274|0.15789473684210525|3.190725088119507|1.2442518472671509|0.4113263147745128|3.3888543519503775|0.8498138
sgs_rnd1_015.wav| M-am înțeles bine cu toată echipa, mi-a plăcut foarte mult, spună ea.| M-am înțeles bine cu toată echipa, mi-a plăcut foarte mult, spune ea.|0.015625|0.08333333333333333|3.2542850971221924|1.269591212272644|0.45307389338089227|3.2103258816813836|0.8506946
sgs_rnd1_016.wav| Dacă îi prindem, nu îi exmatriculăm din facultate.| dacă îi prindem noi exmatricul am din facultat.|0.125|0.5|2.993385076522827|1.2526108026504517|0.44143245433899003|3.3745081647711554|0.84464985
sgs_rnd1_017.wav| Pe langa caini batrani avem si catei foarte draguti si inteligenti.| Pe lângă căini bătrâne avem și căţei foarte drăguţi şi inteligenţi.|0.19696969696969696|0.7272727272727273|3.044175386428833|1.3185192346572876|0.484245237409145|3.2501546412054854|0.840515
sgs_rnd1_018.wav| Ion Tirinescu deține funcția de șef al Poliției Rutiere cu nedoara din anul 2005.| Ion Tirinescu deține funcție de șef al poliției rutiere cu neduara din anul 2005.|0.025|0.14285714285714285|3.1219143867492676|1.3062376976013184|0.47299408579731483|3.4019596234848435|0.84162086
